id,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,flow_duration,is_attack
1862,2025-03-25 14:16:50.214523,149.91.133.86,90.34.223.254,13899,1075,ICMP,4257,3856,1059,0
1863,2025-03-25 14:16:51.214523,129.252.173.239,202.86.56.73,2646,17726,UDP,3196,3510,3084,0
1864,2025-03-25 14:16:52.214523,34.45.162.221,113.33.163.72,49780,11208,ICMP,3735,3066,3449,0
1865,2025-03-25 14:16:53.214523,37.133.59.160,104.47.247.62,41833,13492,ICMP,661,3896,2417,0
1866,2025-03-25 14:16:54.214523,12.65.255.143,132.214.240.30,17749,23096,UDP,3549,3380,1836,0
1867,2025-03-25 14:16:55.214523,192.184.220.144,171.220.123.242,62420,16503,UDP,3466,3547,3113,0
1868,2025-03-25 14:16:56.214523,232.134.135.160,36.13.34.223,52250,29491,UDP,3223,184,54,0
1869,2025-03-25 14:16:57.214523,112.84.161.251,66.161.132.236,41784,24426,UDP,2991,4402,1153,0
1870,2025-03-25 14:16:58.214523,196.77.225.27,21.126.112.68,16670,8234,ICMP,139,3518,281,1
1871,2025-03-25 14:16:59.214523,49.76.27.117,171.166.46.208,18053,46726,ICMP,1867,4356,1360,0
1872,2025-03-25 14:17:00.214523,47.18.240.133,54.129.46.116,30426,37748,ICMP,2604,4645,249,0
1873,2025-03-25 14:17:01.214523,42.239.223.59,5.18.155.123,5287,7081,TCP,887,2263,3069,0
1874,2025-03-25 14:17:02.214523,255.253.20.226,227.196.73.190,58977,63747,UDP,1976,4557,2938,0
1875,2025-03-25 14:17:03.214523,92.248.234.252,165.200.58.170,32011,31940,ICMP,4197,3059,1807,0
1876,2025-03-25 14:17:04.214523,29.75.63.178,63.122.3.175,47852,28292,ICMP,1592,2330,587,0
1877,2025-03-25 14:17:05.214523,24.104.145.92,143.41.255.194,56312,45002,ICMP,1229,2823,357,0
1878,2025-03-25 14:17:06.214523,214.86.139.108,43.144.1.143,48948,48382,UDP,2363,2739,487,0
1879,2025-03-25 14:17:07.214523,150.2.92.213,237.219.193.47,9670,60392,UDP,4972,1130,3459,1
1880,2025-03-25 14:17:08.214523,236.39.126.255,8.32.17.222,28553,24283,UDP,4609,1030,1709,0
1881,2025-03-25 14:17:09.214523,174.48.168.13,249.33.177.34,60076,54607,ICMP,4121,4958,1400,0
1882,2025-03-25 14:17:10.214523,73.62.201.191,203.192.46.103,12688,14888,UDP,4405,2759,1069,0
1883,2025-03-25 14:17:11.214523,152.54.165.78,184.76.220.166,36761,35317,ICMP,2285,1921,1459,1
1884,2025-03-25 14:17:12.214523,8.41.235.245,50.219.197.57,36820,47069,TCP,1744,3909,532,0
1885,2025-03-25 14:17:13.214523,117.137.2.168,77.182.8.39,25051,8067,UDP,3660,1693,2805,0
1886,2025-03-25 14:17:14.214523,249.22.231.166,142.36.245.185,30397,51454,UDP,2785,1220,3031,0
1887,2025-03-25 14:17:15.214523,243.66.108.24,224.29.116.237,52857,42497,ICMP,4921,1781,207,0
1888,2025-03-25 14:17:16.214523,206.144.165.28,78.103.197.38,37421,39917,UDP,1512,2024,3188,0
1889,2025-03-25 14:17:17.214523,191.36.195.47,46.173.33.145,64063,41666,UDP,1321,2540,2727,0
1890,2025-03-25 14:17:18.214523,103.130.91.122,43.198.49.40,21633,13553,ICMP,2349,4663,1891,0
1891,2025-03-25 14:17:19.214523,248.204.45.10,34.159.32.167,36859,31892,ICMP,2339,3542,285,0
1892,2025-03-25 14:17:20.214523,219.106.83.198,209.81.34.79,39733,27333,ICMP,4302,1307,1812,0
1893,2025-03-25 14:17:21.214523,200.206.145.78,21.122.108.232,51562,61738,TCP,4522,1266,938,0
1894,2025-03-25 14:17:22.214523,31.152.251.221,53.8.23.197,62144,24308,ICMP,743,161,1871,0
1895,2025-03-25 14:17:23.214523,189.158.67.183,10.120.81.227,20274,62289,UDP,4552,262,2144,0
1896,2025-03-25 14:17:24.214523,171.49.188.102,155.183.236.116,22196,48747,TCP,2648,4747,3596,0
1897,2025-03-25 14:17:25.214523,126.228.198.243,120.236.188.223,12579,36292,ICMP,4703,1183,2032,0
1898,2025-03-25 14:17:26.214523,69.216.46.216,244.151.52.11,22898,4488,TCP,3905,338,2872,0
1899,2025-03-25 14:17:27.214523,208.188.95.222,141.157.189.70,14105,19667,TCP,4390,2715,883,1
1900,2025-03-25 14:17:28.214523,162.218.47.20,9.245.64.172,54300,63131,UDP,4242,2893,1804,0
1901,2025-03-25 14:17:29.214523,132.174.237.114,156.139.3.98,58516,30289,TCP,1485,3886,2009,0
1902,2025-03-25 14:17:30.214523,166.79.253.42,127.197.134.153,54026,16978,ICMP,2684,2140,1634,0
1903,2025-03-25 14:17:31.214523,75.239.223.40,178.40.98.121,55591,64642,TCP,1701,3212,2558,0
1904,2025-03-25 14:17:32.214523,233.244.153.76,241.11.130.163,60426,24904,TCP,4904,537,3336,0
1905,2025-03-25 14:17:33.214523,252.65.153.127,93.79.69.191,25087,20067,UDP,3417,628,826,0
1906,2025-03-25 14:17:34.214523,134.218.151.24,83.148.130.64,7843,1279,UDP,907,204,1901,0
1907,2025-03-25 14:17:35.214523,142.39.23.55,44.174.36.132,26736,2526,ICMP,2759,4577,61,0
1908,2025-03-25 14:17:36.214523,131.217.211.48,24.120.200.103,25786,5680,UDP,214,1338,1153,0
1909,2025-03-25 14:17:37.214523,119.129.181.130,38.179.161.220,12070,11326,ICMP,2827,4076,2137,0
1910,2025-03-25 14:17:38.214523,150.41.8.58,220.55.120.108,32487,6454,ICMP,4826,2364,2018,0
1911,2025-03-25 14:17:39.214523,190.236.91.93,189.97.109.5,59618,42390,UDP,2366,250,3150,0
1912,2025-03-25 14:17:40.214523,216.201.23.42,90.218.50.116,51509,28449,TCP,4392,1893,70,0
1913,2025-03-25 14:17:41.214523,107.152.160.232,28.39.63.124,29793,53352,UDP,4596,730,685,0
1914,2025-03-25 14:17:42.214523,194.230.135.174,127.71.105.215,54326,49768,TCP,4001,4617,2441,0
1915,2025-03-25 14:17:43.214523,248.95.108.94,121.27.92.63,24174,2884,TCP,2828,4841,2672,0
1916,2025-03-25 14:17:44.214523,21.132.54.222,242.108.189.90,3735,7182,ICMP,4271,2067,3457,0
1917,2025-03-25 14:17:45.214523,137.9.2.202,190.77.39.60,5877,6830,ICMP,1549,306,3529,1
1918,2025-03-25 14:17:46.214523,30.6.87.244,20.53.15.110,30101,21762,UDP,4482,2922,1176,0
1919,2025-03-25 14:17:47.214523,118.207.249.155,170.25.246.109,56388,18130,TCP,1668,933,1596,0
1920,2025-03-25 14:17:48.214523,159.184.202.154,227.112.105.23,24887,57755,UDP,1422,3873,1255,0
1921,2025-03-25 14:17:49.214523,23.64.69.7,154.32.96.42,22816,10498,ICMP,960,3841,2514,0
1922,2025-03-25 14:17:50.214523,49.57.8.96,162.216.10.82,60153,18021,TCP,841,1600,1022,0
1923,2025-03-25 14:17:51.214523,220.13.107.246,5.78.208.60,41507,53507,UDP,1830,2735,432,0
1924,2025-03-25 14:17:52.214523,167.74.123.223,140.61.136.120,9966,33623,UDP,3033,4421,935,1
1925,2025-03-25 14:17:53.214523,216.97.44.154,53.162.215.91,49299,6814,ICMP,3618,903,274,0
1926,2025-03-25 14:17:54.214523,198.237.75.242,252.127.189.4,49618,53292,ICMP,4609,1957,3177,0
1927,2025-03-25 14:17:55.214523,109.11.59.85,93.231.248.223,2786,11194,ICMP,4626,3247,1372,0
1928,2025-03-25 14:17:56.214523,232.78.227.248,129.18.234.208,33011,10028,ICMP,3267,4711,1332,0
1929,2025-03-25 14:17:57.214523,121.10.230.124,143.253.26.91,16874,43770,UDP,2018,1946,3330,0
1930,2025-03-25 14:17:58.214523,52.150.200.26,72.145.214.133,13136,50506,ICMP,2318,4382,1381,0
1931,2025-03-25 14:17:59.214523,86.4.52.221,70.81.102.176,57277,52388,ICMP,1440,3819,233,0
1932,2025-03-25 14:18:00.214523,251.212.253.148,240.195.139.139,25082,26816,UDP,4739,4134,1188,0
1933,2025-03-25 14:18:01.214523,10.249.204.248,8.95.241.14,46444,31240,UDP,1614,2686,1328,0
1934,2025-03-25 14:18:02.214523,132.249.118.31,226.74.20.248,39914,55669,TCP,1511,4843,885,0
1935,2025-03-25 14:18:03.214523,136.9.216.161,233.190.130.74,1505,8256,UDP,3136,2165,2904,1
1936,2025-03-25 14:18:04.214523,142.32.137.213,204.78.134.18,48328,13698,TCP,4267,4480,803,1
1937,2025-03-25 14:18:05.214523,228.242.59.253,24.154.237.198,33945,55790,ICMP,1122,3079,710,0
1938,2025-03-25 14:18:06.214523,160.177.229.223,139.106.205.97,41409,56089,TCP,4727,4070,849,0
1939,2025-03-25 14:18:07.214523,6.82.147.98,166.55.171.200,2548,17076,TCP,2386,3052,1630,0
1940,2025-03-25 14:18:08.214523,121.176.224.118,92.192.213.54,35912,49566,ICMP,2858,4845,1651,0
1941,2025-03-25 14:18:09.214523,130.112.173.239,70.27.126.138,16072,6937,ICMP,4772,1342,1096,0
1942,2025-03-25 14:18:10.214523,34.150.199.213,138.129.174.141,36135,47894,ICMP,3871,2791,1872,0
1943,2025-03-25 14:18:11.214523,214.184.241.82,84.123.215.232,38928,49181,TCP,1212,2067,1830,0
1944,2025-03-25 14:18:12.214523,160.106.144.44,146.96.88.213,55936,28937,UDP,2045,2504,2202,0
1945,2025-03-25 14:18:13.214523,171.247.66.88,49.111.133.176,35032,11591,UDP,4908,355,3359,1
1946,2025-03-25 14:18:14.214523,52.80.251.51,175.227.29.36,1084,39403,UDP,1658,2755,2302,0
1947,2025-03-25 14:18:15.214523,204.212.252.155,19.242.183.193,10154,10456,ICMP,3979,1936,692,1
1948,2025-03-25 14:18:16.214523,61.107.24.9,105.44.149.156,19047,1343,ICMP,741,278,1468,0
1949,2025-03-25 14:18:17.214523,92.133.182.81,169.217.199.191,56361,25493,UDP,2337,4283,8,0
1950,2025-03-25 14:18:18.214523,45.16.32.172,133.137.30.179,46104,46478,ICMP,3586,3566,3261,0
1951,2025-03-25 14:18:19.214523,111.58.116.61,121.62.25.247,14374,27514,TCP,3325,127,2083,0
1952,2025-03-25 14:18:20.214523,144.114.249.132,12.196.59.49,25378,21608,TCP,1114,2844,802,1
1953,2025-03-25 14:18:21.214523,255.174.181.23,66.7.90.85,46210,5815,ICMP,2121,153,1162,0
1954,2025-03-25 14:18:22.214523,198.136.77.53,169.109.173.213,29169,32760,UDP,2776,420,1704,0
1955,2025-03-25 14:18:23.214523,181.25.224.234,3.193.179.171,35044,1353,UDP,1640,3730,1132,1
1956,2025-03-25 14:18:24.214523,247.56.54.52,219.180.88.91,21611,9875,TCP,3036,3405,3380,0
1957,2025-03-25 14:18:25.214523,211.21.53.85,228.185.11.154,42155,62056,ICMP,3206,3924,140,0
1958,2025-03-25 14:18:26.214523,162.60.105.185,74.109.222.9,10674,45102,UDP,883,431,3433,0
1959,2025-03-25 14:18:27.214523,41.149.226.255,206.138.147.202,20957,24150,UDP,770,1817,2203,0
1960,2025-03-25 14:18:28.214523,188.50.78.186,185.33.55.253,21605,22324,ICMP,2869,3643,659,0
1961,2025-03-25 14:18:29.214523,86.70.62.103,73.165.225.161,24417,11188,ICMP,2673,416,313,0
1962,2025-03-25 14:18:30.214523,113.212.3.125,113.206.66.221,24075,65152,UDP,2684,3651,1242,0
1963,2025-03-25 14:18:31.214523,214.242.174.146,167.109.222.6,52498,51969,ICMP,1377,3008,566,0
1964,2025-03-25 14:18:32.214523,130.87.43.136,163.18.243.119,27236,56633,ICMP,3143,3017,1551,0
1965,2025-03-25 14:18:33.214523,96.212.184.125,166.24.113.217,61483,61586,ICMP,3272,4416,1247,0
1966,2025-03-25 14:18:34.214523,39.215.116.70,91.17.238.239,50106,25533,UDP,3882,1462,3438,0
1967,2025-03-25 14:18:35.214523,206.219.211.209,71.216.224.128,5114,62925,TCP,277,247,1957,0
1968,2025-03-25 14:18:36.214523,230.234.185.15,56.99.152.3,7984,6727,ICMP,375,1832,2749,1
1969,2025-03-25 14:18:37.214523,114.74.5.35,146.233.27.164,36796,28133,UDP,2459,2728,402,0
1970,2025-03-25 14:18:38.214523,22.173.161.205,87.172.15.56,22544,64139,TCP,3581,4673,2781,0
1971,2025-03-25 14:18:39.214523,252.84.222.31,178.102.105.99,50505,44441,UDP,4986,4118,3419,0
1972,2025-03-25 14:18:40.214523,101.18.77.29,209.148.116.45,37432,23578,UDP,3459,1309,2432,0
1973,2025-03-25 14:18:41.214523,251.151.214.205,252.240.68.249,29494,28700,UDP,1524,269,852,1
1974,2025-03-25 14:18:42.214523,227.155.160.176,180.147.216.114,63984,62734,TCP,4222,1667,2709,0
1975,2025-03-25 14:18:43.214523,3.143.75.206,25.182.120.131,58158,61101,UDP,3060,4496,3179,0
1976,2025-03-25 14:18:44.214523,115.105.226.176,6.74.200.63,21515,56820,TCP,2569,3535,783,0
1977,2025-03-25 14:18:45.214523,228.207.101.154,212.24.62.169,2365,24828,ICMP,3185,1977,3414,1
1978,2025-03-25 14:18:46.214523,22.18.171.199,191.163.77.195,45647,46464,TCP,2472,4152,343,0
1979,2025-03-25 14:18:47.214523,186.64.145.109,54.86.106.42,25815,37947,UDP,4168,3135,3396,0
1980,2025-03-25 14:18:48.214523,24.159.174.81,12.227.172.240,1362,30826,TCP,1690,3348,1787,0
1981,2025-03-25 14:18:49.214523,6.14.132.123,122.144.214.72,6919,25819,UDP,4480,3973,2904,0
1982,2025-03-25 14:18:50.214523,214.155.216.56,248.16.190.148,13278,63928,ICMP,1212,2291,576,1
1983,2025-03-25 14:18:51.214523,188.30.190.132,35.9.44.46,52884,61186,TCP,1168,622,782,0
1984,2025-03-25 14:18:52.214523,161.181.63.24,133.214.200.88,12368,60274,ICMP,2645,3652,2551,0
1985,2025-03-25 14:18:53.214523,194.63.229.152,121.84.204.116,2774,3635,TCP,3749,2806,2614,0
1986,2025-03-25 14:18:54.214523,147.2.232.173,191.155.23.40,55780,23099,UDP,1914,2632,1339,0
1987,2025-03-25 14:18:55.214523,252.120.119.179,200.47.144.224,3445,52769,TCP,4007,921,2688,0
1988,2025-03-25 14:18:56.214523,77.145.71.193,208.225.131.55,40911,17503,ICMP,3831,3608,1211,0
1989,2025-03-25 14:18:57.214523,134.126.53.167,141.38.64.237,59077,10204,TCP,2292,294,2871,0
1990,2025-03-25 14:18:58.214523,133.98.184.232,21.182.52.99,6343,10328,ICMP,181,565,1451,0
1991,2025-03-25 14:18:59.214523,26.75.217.210,193.56.138.86,16920,65339,ICMP,3806,3125,692,1
1992,2025-03-25 14:19:00.214523,21.47.31.217,190.71.239.212,56785,56217,UDP,3276,3247,659,0
1993,2025-03-25 14:19:01.214523,228.66.243.109,179.112.138.107,63576,60646,TCP,1925,2637,184,0
1994,2025-03-25 14:19:02.214523,115.39.189.206,204.134.221.119,55563,55239,ICMP,181,199,2522,0
1995,2025-03-25 14:19:03.214523,151.202.135.255,96.228.53.205,12942,15634,UDP,193,215,1700,0
1996,2025-03-25 14:19:04.214523,163.216.225.250,164.100.162.143,62010,9461,UDP,442,4575,1204,0
1997,2025-03-25 14:19:05.214523,188.213.83.73,121.118.238.146,54169,44142,UDP,2508,2971,1324,0
1998,2025-03-25 14:19:06.214523,130.65.248.234,86.235.56.159,26088,13545,ICMP,1954,2210,1838,0
1999,2025-03-25 14:19:07.214523,34.60.108.233,214.228.94.229,58220,53525,TCP,4099,1371,2145,0
2000,2025-03-25 14:19:08.214523,122.16.80.189,68.233.103.63,47641,25052,ICMP,1189,2790,1704,1
2001,2025-03-25 14:19:09.214523,236.60.209.56,225.13.226.37,58414,40352,UDP,723,1534,336,0
2002,2025-03-25 14:19:10.214523,31.189.148.20,33.126.97.217,28959,28325,ICMP,967,2002,3253,0
2003,2025-03-25 14:19:11.214523,134.78.60.190,114.52.74.55,38665,39039,ICMP,2576,3123,1465,0
2004,2025-03-25 14:19:12.214523,79.191.155.150,85.181.138.81,30735,22764,UDP,3572,2875,403,0
2005,2025-03-25 14:19:13.214523,125.14.73.72,213.112.224.125,5830,37869,TCP,270,2693,3534,0
2006,2025-03-25 14:19:14.214523,201.215.24.156,151.231.231.10,42384,22306,UDP,1882,4493,236,0
2007,2025-03-25 14:19:15.214523,228.145.110.93,70.52.128.172,13206,11882,UDP,677,4491,606,0
2008,2025-03-25 14:19:16.214523,210.250.1.62,235.211.42.110,23321,45183,ICMP,167,3698,223,1
2009,2025-03-25 14:19:17.214523,141.178.34.22,102.138.99.77,57300,44738,UDP,1615,4310,916,0
2010,2025-03-25 14:19:18.214523,107.246.158.231,63.188.16.204,20565,16210,ICMP,100,4147,623,0
2011,2025-03-25 14:19:19.214523,231.172.193.243,63.65.234.231,29945,35209,UDP,2298,3026,3335,0
2012,2025-03-25 14:19:20.214523,214.67.70.235,83.173.133.146,17798,32218,UDP,1001,3313,1834,0
2013,2025-03-25 14:19:21.214523,195.230.229.76,10.7.144.76,45837,26254,TCP,4945,2766,2110,0
2014,2025-03-25 14:19:22.214523,222.166.45.209,18.1.248.170,38222,28042,UDP,894,1926,1253,0
2015,2025-03-25 14:19:23.214523,100.119.202.173,118.208.2.35,9844,50286,TCP,2166,1125,239,0
2016,2025-03-25 14:19:24.214523,139.23.226.142,174.207.213.199,25094,25689,UDP,1919,885,1750,1
2017,2025-03-25 14:19:25.214523,166.45.84.12,176.226.104.95,5256,42746,UDP,470,4230,1613,0
2018,2025-03-25 14:19:26.214523,147.158.63.43,127.99.198.16,12146,47383,UDP,2638,1900,2606,0
2019,2025-03-25 14:19:27.214523,50.27.96.243,223.252.21.249,16047,63820,TCP,4007,3389,2804,0
2020,2025-03-25 14:19:28.214523,129.9.61.92,189.93.8.255,9031,41183,ICMP,2154,460,1574,0
2021,2025-03-25 14:19:29.214523,247.9.140.105,169.120.124.36,18929,45156,TCP,2696,4489,607,0
2022,2025-03-25 14:19:30.214523,63.227.43.164,226.6.55.96,42810,44163,UDP,4566,3497,2433,0
2023,2025-03-25 14:19:31.214523,103.23.251.11,104.66.143.2,30422,22540,ICMP,1788,1326,943,0
2024,2025-03-25 14:19:32.214523,88.223.92.212,130.97.41.171,35292,36296,UDP,4952,2740,2411,0
2025,2025-03-25 14:19:33.214523,7.162.195.131,203.76.193.133,7761,59832,TCP,3421,3749,1165,0
2026,2025-03-25 14:19:34.214523,24.58.50.86,199.202.246.146,37086,25697,TCP,1238,4456,572,0
2027,2025-03-25 14:19:35.214523,74.73.93.130,224.129.164.210,55261,6263,ICMP,2721,3303,977,0
2028,2025-03-25 14:19:36.214523,197.45.78.157,177.98.91.74,52595,50468,TCP,2828,1900,960,0
2029,2025-03-25 14:19:37.214523,244.208.86.30,240.168.11.187,26534,27439,UDP,1265,3496,1476,0
2030,2025-03-25 14:19:38.214523,158.166.92.13,79.195.238.147,20450,51910,ICMP,1608,1516,3127,0
2031,2025-03-25 14:19:39.214523,183.29.152.199,129.5.191.169,38289,38912,UDP,3941,4597,3179,0
2032,2025-03-25 14:19:40.214523,26.163.72.211,68.245.146.92,18874,28219,ICMP,4658,435,2335,0
2033,2025-03-25 14:19:41.214523,229.165.132.192,2.14.65.76,53737,40185,ICMP,4676,3109,3425,0
2034,2025-03-25 14:19:42.214523,242.61.26.103,58.155.113.231,1638,30347,UDP,623,2061,1934,0
2035,2025-03-25 14:19:43.214523,62.121.252.197,222.48.151.89,22800,35988,TCP,2358,943,3285,0
2036,2025-03-25 14:19:44.214523,244.58.137.31,218.145.98.30,25101,37258,UDP,4439,1740,2949,0
2037,2025-03-25 14:19:45.214523,82.237.208.33,202.62.125.236,10398,31787,TCP,338,4240,887,0
2038,2025-03-25 14:19:46.214523,124.14.208.119,222.91.139.80,53399,35698,TCP,1320,1224,694,0
2039,2025-03-25 14:19:47.214523,234.9.137.51,138.151.16.206,57314,19129,UDP,868,4811,181,0
2040,2025-03-25 14:19:48.214523,64.64.155.208,156.214.162.251,36459,45675,ICMP,334,2409,1189,0
2041,2025-03-25 14:19:49.214523,115.42.104.72,58.172.119.238,31931,30763,UDP,2860,864,3168,1
2042,2025-03-25 14:19:50.214523,96.86.125.216,81.55.90.77,58156,49229,ICMP,4692,1800,3513,0
2043,2025-03-25 14:19:51.214523,247.231.21.0,4.248.70.43,14433,32993,TCP,1619,2439,3075,0
2044,2025-03-25 14:19:52.214523,209.237.148.85,212.162.24.168,17538,15521,ICMP,2003,3827,1513,0
2045,2025-03-25 14:19:53.214523,1.30.246.139,99.2.90.94,65316,2840,UDP,2334,4729,3277,0
2046,2025-03-25 14:19:54.214523,154.128.194.179,39.137.253.18,30890,58620,ICMP,1035,1192,2443,1
2047,2025-03-25 14:19:55.214523,216.108.144.23,60.86.43.121,4007,54403,TCP,1368,1704,298,0
2048,2025-03-25 14:19:56.214523,42.35.153.45,201.97.237.8,32729,61887,TCP,918,1369,2743,0
2049,2025-03-25 14:19:57.214523,102.62.71.143,16.198.158.5,21686,27507,ICMP,3667,4770,1190,0
2050,2025-03-25 14:19:58.214523,225.221.107.162,158.209.142.75,24534,60278,TCP,4217,4432,909,0
2051,2025-03-25 14:19:59.214523,227.175.133.231,147.118.185.167,13675,44505,TCP,2215,3502,1366,0
2052,2025-03-25 14:20:00.214523,70.125.164.174,94.20.224.96,42022,23183,ICMP,2539,630,3474,0
2053,2025-03-25 14:20:01.214523,54.235.168.8,45.3.19.68,57870,4873,TCP,3487,2890,1802,0
2054,2025-03-25 14:20:02.214523,234.68.1.243,169.65.153.136,29559,22636,ICMP,1188,2612,2188,0
2055,2025-03-25 14:20:03.214523,2.4.88.211,175.62.112.20,7664,40641,ICMP,1927,1352,1268,0
2056,2025-03-25 14:20:04.214523,143.250.201.41,161.196.51.0,45571,34850,TCP,4924,4041,2014,0
2057,2025-03-25 14:20:05.214523,202.39.15.227,132.189.162.248,55644,45522,ICMP,2688,2529,3375,0
2058,2025-03-25 14:20:06.214523,173.63.180.192,15.143.62.96,16341,64389,TCP,2715,4322,2798,0
2059,2025-03-25 14:20:07.214523,212.183.198.90,105.130.0.195,51096,19730,TCP,1973,757,1235,0
2060,2025-03-25 14:20:08.214523,215.4.63.236,71.50.191.55,8588,58554,TCP,4407,1964,3411,0
2061,2025-03-25 14:20:09.214523,95.98.227.4,248.63.69.93,28369,51124,UDP,1873,1268,1653,1
2062,2025-03-25 14:20:10.214523,57.10.143.183,44.147.57.114,49312,25587,TCP,299,2700,10,0
2063,2025-03-25 14:20:11.214523,50.46.155.113,172.84.190.31,29711,60658,ICMP,277,2586,2945,0
2064,2025-03-25 14:20:12.214523,60.252.185.18,20.13.65.125,58860,5383,ICMP,1030,2555,953,1
2065,2025-03-25 14:20:13.214523,72.252.107.3,46.99.80.61,14761,31693,ICMP,3836,2943,3572,0
2066,2025-03-25 14:20:14.214523,51.202.56.142,56.69.161.61,10347,13833,UDP,2136,1830,71,0
2067,2025-03-25 14:20:15.214523,146.252.87.99,73.95.253.119,16253,65474,UDP,1585,3911,3191,0
2068,2025-03-25 14:20:16.214523,169.89.33.65,82.18.88.70,45505,39452,ICMP,2191,4142,2955,0
2069,2025-03-25 14:20:17.214523,191.33.65.132,26.137.43.200,9526,30478,ICMP,4363,3338,3509,0
2070,2025-03-25 14:20:18.214523,239.116.140.98,218.47.26.43,59106,8278,UDP,2484,2789,2175,0
2071,2025-03-25 14:20:19.214523,218.11.129.232,154.173.114.72,53417,46614,ICMP,4188,3433,2308,0
2072,2025-03-25 14:20:20.214523,1.218.26.165,247.47.0.168,1569,25809,TCP,4781,3432,228,0
2073,2025-03-25 14:20:21.214523,111.208.140.62,157.245.152.91,60829,3117,TCP,2015,1298,2493,0
2074,2025-03-25 14:20:22.214523,175.238.253.185,209.45.150.126,38138,45522,ICMP,115,1480,2005,0
2075,2025-03-25 14:20:23.214523,133.22.114.24,163.165.61.155,30454,51739,TCP,3034,4965,778,0
2076,2025-03-25 14:20:24.214523,72.215.229.161,177.62.239.44,11020,42009,ICMP,936,1290,1239,0
2077,2025-03-25 14:20:25.214523,2.200.99.171,125.208.123.11,28812,33033,UDP,2257,1442,1413,0
2078,2025-03-25 14:20:26.214523,21.12.115.216,171.54.52.55,30993,17582,ICMP,1676,1754,1981,0
2079,2025-03-25 14:20:27.214523,246.38.127.100,90.141.107.58,49567,64003,UDP,405,4853,2288,0
2080,2025-03-25 14:20:28.214523,43.168.159.32,209.222.228.26,14943,18742,TCP,2153,3506,380,0
2081,2025-03-25 14:20:29.214523,161.49.14.245,21.149.56.0,4834,17729,TCP,2990,1088,2380,0
2082,2025-03-25 14:20:30.214523,111.12.171.128,241.154.70.14,31610,23106,TCP,3444,3645,926,0
2083,2025-03-25 14:20:31.214523,64.55.242.122,105.134.178.194,40998,63622,ICMP,4556,3316,2465,0
2084,2025-03-25 14:20:32.214523,246.174.27.170,244.74.15.13,42797,13366,UDP,1308,1177,165,0
2085,2025-03-25 14:20:33.214523,134.121.37.224,158.96.90.253,17395,13263,UDP,1958,221,2898,0
2086,2025-03-25 14:20:34.214523,196.48.228.63,49.221.188.74,46108,47646,TCP,2803,3295,3268,0
2087,2025-03-25 14:20:35.214523,22.31.17.193,166.104.233.66,30653,47689,TCP,2071,2314,2011,0
2088,2025-03-25 14:20:36.214523,81.33.65.31,96.64.26.161,52208,33298,UDP,1213,3091,239,0
2089,2025-03-25 14:20:37.214523,236.226.28.154,97.179.210.237,62940,12443,ICMP,1083,933,2327,1
2090,2025-03-25 14:20:38.214523,157.221.33.52,159.48.217.227,62781,43856,TCP,3410,1778,2118,0
2091,2025-03-25 14:20:39.214523,174.28.26.150,243.36.72.237,9460,16027,ICMP,4101,2169,1799,0
2092,2025-03-25 14:20:40.214523,218.195.205.49,210.159.138.9,63211,31890,TCP,2871,1984,19,0
2093,2025-03-25 14:20:41.214523,159.210.119.5,25.116.11.178,14008,23012,TCP,3252,4156,2286,0
2094,2025-03-25 14:20:42.214523,117.196.237.219,251.230.66.164,34063,56918,ICMP,2262,2062,911,1
2095,2025-03-25 14:20:43.214523,226.51.173.13,205.103.127.84,20919,44051,ICMP,2227,4123,3445,0
